index,gender,age,student_since,nationality,school_education,attended_university,year,month,semester
5897,male,28,2019-03-13,Somalia,Upper secondary education (11-13 school years),TRUE,2019,3,1H
4802,male,26,2019-03-13,Syria,Upper secondary education (11-13 school years),TRUE,2019,3,1H
5635,male,22,2019-03-13,Syria,Upper secondary education (11-13 school years),TRUE,2019,3,1H
5395,female,21,2019-03-13,Syria,Upper secondary education (11-13 school years),TRUE,2019,3,1H
5904,female,21,2019-03-14,Burundi,Lower secondary education (7-11 school years),FALSE,2019,3,1H
5915,male,22,2019-03-14,Syria,Upper secondary education (11-13 school years),FALSE,2019,3,1H
5796,male,28,2019-03-14,Syria,Upper secondary education (11-13 school years),FALSE,2019,3,1H
5906,male,27,2019-03-14,Turkey,Upper secondary education (11-13 school years),TRUE,2019,3,1H
5870,male,27,2019-03-14,Syria,Upper secondary education (11-13 school years),TRUE,2019,3,1H
5921,male,42,2019-03-14,Turkey,Upper secondary education (11-13 school years),TRUE,2019,3,1H
4576,male,28,2019-03-14,Syria,Upper secondary education (11-13 school years),TRUE,2019,3,1H
5875,male,19,2019-03-14,Syria,Upper secondary education (11-13 school years),FALSE,2019,3,1H
5927,female,30,2019-03-14,Turkey,Upper secondary education (11-13 school years),TRUE,2019,3,1H
5440,male,26,2019-03-14,Eritrea,Upper secondary education (11-13 school years),TRUE,2019,3,1H
5844,male,35,2019-03-14,Turkey,Upper secondary education (11-13 school years),TRUE,2019,3,1H
5593,male,29,2019-03-14,Turkey,Upper secondary education (11-13 school years),TRUE,2019,3,1H
5902,male,29,2019-03-14,Somalia,Upper secondary education (11-13 school years),FALSE,2019,3,1H
5898,male,30,2019-03-14,Somalia,Lower secondary education (7-11 school years),FALSE,2019,3,1H
40,female,40,2019-03-14,Syria,,TRUE,2019,3,1H
5887,male,25,2019-03-14,Syria,Upper secondary education (11-13 school years),FALSE,2019,3,1H
5886,male,30,2019-03-14,Syria,Upper secondary education (11-13 school years),TRUE,2019,3,1H
5735,female,25,2019-03-14,Syria,Upper secondary education (11-13 school years),TRUE,2019,3,1H
5929,male,36,2019-03-14,Turkey,Upper secondary education (11-13 school years),TRUE,2019,3,1H
5901,male,30,2019-03-14,Syria,Upper secondary education (11-13 school years),TRUE,2019,3,1H
5928,male,38,2019-03-14,Turkey,Upper secondary education (11-13 school years),FALSE,2019,3,1H
5653,female,25,2019-03-15,Syria,Upper secondary education (11-13 school years),TRUE,2019,3,1H
5766,male,23,2019-03-15,Somalia,Lower secondary education (7-11 school years),FALSE,2019,3,1H
5903,male,34,2019-03-15,Turkey,Upper secondary education (11-13 school years),TRUE,2019,3,1H
5333,male,24,2019-03-15,Palestine,Upper secondary education (11-13 school years),TRUE,2019,3,1H
5331,male,27,2019-03-15,Syria,Upper secondary education (11-13 school years),FALSE,2019,3,1H
5771,male,28,2019-03-15,Syria,Upper secondary education (11-13 school years),TRUE,2019,3,1H
5885,female,21,2019-03-15,Syria,Upper secondary education (11-13 school years),FALSE,2019,3,1H
5895,male,24,2019-03-15,Afghanistan,Lower secondary education (7-11 school years),TRUE,2019,3,1H
5917,male,26,2019-03-16,Turkey,Upper secondary education (11-13 school years),TRUE,2019,3,1H
5122,female,24,2019-03-16,Syria,Upper secondary education (11-13 school years),TRUE,2019,3,1H
4239,male,20,2019-03-16,Somalia,Lower secondary education (7-11 school years),FALSE,2019,3,1H
5867,male,24,2019-03-16,Syria,Upper secondary education (11-13 school years),FALSE,2019,3,1H
5871,male,27,2019-03-16,Central African Republic,Upper secondary education (11-13 school years),TRUE,2019,3,1H
5888,male,41,2019-03-16,Turkey,Upper secondary education (11-13 school years),TRUE,2019,3,1H
5883,male,19,2019-03-16,Jordan,Upper secondary education (11-13 school years),FALSE,2019,3,1H
5899,male,32,2019-03-17,Syria,Upper secondary education (11-13 school years),TRUE,2019,3,1H
5911,male,38,2019-03-17,Turkey,Upper secondary education (11-13 school years),TRUE,2019,3,1H
5907,male,33,2019-03-17,Turkey,Upper secondary education (11-13 school years),TRUE,2019,3,1H
5719,male,31,2019-03-17,Turkey,Upper secondary education (11-13 school years),FALSE,2019,3,1H
4595,female,29,2019-03-18,Tunisia,Upper secondary education (11-13 school years),TRUE,2019,3,1H
5872,female,19,2019-03-18,Syria,Upper secondary education (11-13 school years),FALSE,2019,3,1H
5877,male,21,2019-03-18,Syria,Upper secondary education (11-13 school years),TRUE,2019,3,1H
5476,female,23,2019-03-19,Syria,Upper secondary education (11-13 school years),TRUE,2019,3,1H
5043,male,29,2019-03-19,Jordan,Upper secondary education (11-13 school years),TRUE,2019,3,1H
5758,male,23,2019-03-19,Syria,Upper secondary education (11-13 school years),TRUE,2019,3,1H
5924,male,36,2019-03-20,Turkey,Upper secondary education (11-13 school years),TRUE,2019,3,1H
5947,male,27,2019-03-20,Iraq,Upper secondary education (11-13 school years),TRUE,2019,3,1H
5855,female,24,2019-03-20,Syria,Upper secondary education (11-13 school years),FALSE,2019,3,1H
5933,male,32,2019-03-20,Ghana,Upper secondary education (11-13 school years),TRUE,2019,3,1H
5934,male,28,2019-03-20,Syria,Lower secondary education (7-11 school years),TRUE,2019,3,1H
5938,male,35,2019-03-20,Turkey,Upper secondary education (11-13 school years),FALSE,2019,3,1H
5945,female,33,2019-03-20,Egypt,Lower secondary education (7-11 school years),TRUE,2019,3,1H
5914,male,31,2019-03-20,Afghanistan,Upper secondary education (11-13 school years),TRUE,2019,3,1H
5940,female,25,2019-03-20,Syria,Upper secondary education (11-13 school years),FALSE,2019,3,1H
5965,female,21,2019-03-20,Syria,Upper secondary education (11-13 school years),FALSE,2019,3,1H
5980,male,23,2019-03-20,Syria,Upper secondary education (11-13 school years),TRUE,2019,3,1H
5972,female,32,2019-03-20,Syria,Upper secondary education (11-13 school years),TRUE,2019,3,1H
5790,male,34,2019-03-20,Syria,Upper secondary education (11-13 school years),TRUE,2019,3,1H
5739,female,26,2019-03-20,Syria,Upper secondary education (11-13 school years),TRUE,2019,3,1H
5962,female,23,2019-03-20,Syria,Upper secondary education (11-13 school years),FALSE,2019,3,1H
5961,male,33,2019-03-20,Syria,Upper secondary education (11-13 school years),FALSE,2019,3,1H
5959,male,28,2019-03-20,Syria,Upper secondary education (11-13 school years),TRUE,2019,3,1H
5958,male,30,2019-03-20,Syria,Upper secondary education (11-13 school years),TRUE,2019,3,1H
5957,male,25,2019-03-20,Turkey,Upper secondary education (11-13 school years),TRUE,2019,3,1H
5955,male,26,2019-03-20,Syria,Upper secondary education (11-13 school years),TRUE,2019,3,1H
5954,female,18,2019-03-20,Kazakhstan,Lower secondary education (7-11 school years),TRUE,2019,3,1H
5982,male,27,2019-03-20,Syria,Upper secondary education (11-13 school years),TRUE,2019,3,1H
5944,male,24,2019-03-21,Syria,Upper secondary education (11-13 school years),FALSE,2019,3,1H
5978,male,26,2019-03-21,Syria,Upper secondary education (11-13 school years),TRUE,2019,3,1H
5946,male,37,2019-03-21,Turkey,Upper secondary education (11-13 school years),TRUE,2019,3,1H
5943,female,35,2019-03-21,Syria,Upper secondary education (11-13 school years),FALSE,2019,3,1H
5969,male,36,2019-03-21,Turkey,Upper secondary education (11-13 school years),TRUE,2019,3,1H
5986,male,37,2019-03-21,Turkey,Upper secondary education (11-13 school years),TRUE,2019,3,1H
5219,male,31,2019-03-21,Syria,Upper secondary education (11-13 school years),TRUE,2019,3,1H
5974,male,28,2019-03-21,Syria,I did not go to school,FALSE,2019,3,1H
5277,male,22,2019-03-21,Syria,Upper secondary education (11-13 school years),TRUE,2019,3,1H
5600,male,26,2019-03-21,Syria,Upper secondary education (11-13 school years),TRUE,2019,3,1H
5948,male,40,2019-03-22,Ethiopia,Upper secondary education (11-13 school years),TRUE,2019,3,1H
5970,male,31,2019-03-22,Syria,Upper secondary education (11-13 school years),TRUE,2019,3,1H
5942,male,28,2019-03-22,Sudan,Upper secondary education (11-13 school years),TRUE,2019,3,1H
5939,male,25,2019-03-22,Syria,Upper secondary education (11-13 school years),FALSE,2019,3,1H
5832,male,28,2019-03-22,Turkey,Upper secondary education (11-13 school years),TRUE,2019,3,1H
5936,male,35,2019-03-22,Syria,Upper secondary education (11-13 school years),FALSE,2019,3,1H
5985,female,22,2019-03-22,Syria,Upper secondary education (11-13 school years),TRUE,2019,3,1H
5956,male,25,2019-03-22,Syria,Upper secondary education (11-13 school years),TRUE,2019,3,1H
5908,male,44,2019-03-23,Turkey,Upper secondary education (11-13 school years),TRUE,2019,3,1H
5788,male,34,2019-03-23,Syria,Upper secondary education (11-13 school years),TRUE,2019,3,1H
5989,female,26,2019-03-23,Syria,Upper secondary education (11-13 school years),TRUE,2019,3,1H
5950,male,24,2019-03-23,Iraq,Upper secondary education (11-13 school years),TRUE,2019,3,1H
5971,male,27,2019-03-23,Syria,Upper secondary education (11-13 school years),TRUE,2019,3,1H
5991,male,24,2019-03-23,Syria,Upper secondary education (11-13 school years),TRUE,2019,3,1H
5664,male,31,2019-03-23,Chad,Upper secondary education (11-13 school years),TRUE,2019,3,1H
5977,female,37,2019-03-24,Syria,Upper secondary education (11-13 school years),TRUE,2019,3,1H
5678,male,23,2019-03-24,Syria,Upper secondary education (11-13 school years),TRUE,2019,3,1H
5375,female,32,2019-03-24,Syria,Upper secondary education (11-13 school years),FALSE,2019,3,1H
5981,male,33,2019-03-24,Turkey,Upper secondary education (11-13 school years),TRUE,2019,3,1H
5976,male,25,2019-03-24,Somalia,Upper secondary education (11-13 school years),FALSE,2019,3,1H
5937,male,32,2019-03-24,Germany,Upper secondary education (11-13 school years),TRUE,2019,3,1H
5900,male,23,2019-03-25,Somalia,Upper secondary education (11-13 school years),FALSE,2019,3,1H
5968,female,23,2019-03-25,Syria,Upper secondary education (11-13 school years),FALSE,2019,3,1H
5952,female,34,2019-03-25,Syria,Upper secondary education (11-13 school years),TRUE,2019,3,1H
5916,male,27,2019-03-26,Somalia,Upper secondary education (11-13 school years),FALSE,2019,3,1H
3803,female,26,2019-03-26,Afghanistan,Upper secondary education (11-13 school years),TRUE,2019,3,1H
5723,male,39,2019-03-26,Turkey,Upper secondary education (11-13 school years),TRUE,2019,3,1H
5806,female,25,2019-03-26,Cambodia,Upper secondary education (11-13 school years),FALSE,2019,3,1H
5890,male,20,2019-03-27,Syria,Lower secondary education (7-11 school years),FALSE,2019,3,1H
4758,female,21,2019-03-27,Syria,Upper secondary education (11-13 school years),TRUE,2019,3,1H
5964,male,20,2019-03-27,Syria,Upper secondary education (11-13 school years),FALSE,2019,3,1H
5613,female,24,2019-03-27,Syria,Upper secondary education (11-13 school years),TRUE,2019,3,1H
5133,female,26,2019-03-27,Syria,Upper secondary education (11-13 school years),TRUE,2019,3,1H
3196,male,35,2019-03-27,Somalia,Primary education (4-7 school years),FALSE,2019,3,1H
6017,male,25,2019-03-28,Syria,Upper secondary education (11-13 school years),TRUE,2019,3,1H
5998,male,25,2019-03-28,Syria,Upper secondary education (11-13 school years),FALSE,2019,3,1H
6030,male,32,2019-03-28,Turkey,Upper secondary education (11-13 school years),TRUE,2019,3,1H
6014,male,26,2019-03-28,Palestine,Upper secondary education (11-13 school years),TRUE,2019,3,1H
6031,male,25,2019-03-28,Turkey,Upper secondary education (11-13 school years),TRUE,2019,3,1H
6023,male,49,2019-03-28,Turkey,Upper secondary education (11-13 school years),TRUE,2019,3,1H
6045,male,38,2019-03-28,Turkey,Upper secondary education (11-13 school years),TRUE,2019,3,1H
6033,female,29,2019-03-28,Syria,Upper secondary education (11-13 school years),TRUE,2019,3,1H
6037,female,26,2019-03-28,Syria,Upper secondary education (11-13 school years),TRUE,2019,3,1H
6040,male,22,2019-03-28,Syria,Upper secondary education (11-13 school years),TRUE,2019,3,1H
6046,male,19,2019-03-28,Syria,Upper secondary education (11-13 school years),TRUE,2019,3,1H
6027,female,29,2019-03-28,Turkey,Upper secondary education (11-13 school years),TRUE,2019,3,1H
6026,male,42,2019-03-28,Turkey,Lower secondary education (7-11 school years),TRUE,2019,3,1H
6024,male,25,2019-03-28,Syria,Upper secondary education (11-13 school years),FALSE,2019,3,1H
5878,male,19,2019-03-28,Syria,Upper secondary education (11-13 school years),FALSE,2019,3,1H
6000,male,37,2019-03-28,Turkey,Upper secondary education (11-13 school years),TRUE,2019,3,1H
6020,male,28,2019-03-29,Syria,I did not go to school,FALSE,2019,3,1H
5995,female,27,2019-03-29,Syria,Upper secondary education (11-13 school years),FALSE,2019,3,1H
5963,male,35,2019-03-29,Turkey,Upper secondary education (11-13 school years),TRUE,2019,3,1H
5953,female,50,2019-03-29,Algeria,Upper secondary education (11-13 school years),FALSE,2019,3,1H
5941,female,27,2019-03-29,Afghanistan,Lower secondary education (7-11 school years),FALSE,2019,3,1H
6021,male,24,2019-03-29,Syria,Upper secondary education (11-13 school years),TRUE,2019,3,1H
6010,male,25,2019-03-29,Turkey,Upper secondary education (11-13 school years),TRUE,2019,3,1H
6032,female,26,2019-03-29,Bahrain,Upper secondary education (11-13 school years),TRUE,2019,3,1H
5565,male,21,2019-03-29,Syria,Upper secondary education (11-13 school years),FALSE,2019,3,1H
6029,male,36,2019-03-30,Syria,Upper secondary education (11-13 school years),TRUE,2019,3,1H
6008,male,40,2019-03-30,Bulgaria,Upper secondary education (11-13 school years),TRUE,2019,3,1H
6007,female,38,2019-03-30,Bulgaria,Upper secondary education (11-13 school years),TRUE,2019,3,1H
6011,male,33,2019-03-30,Syria,Upper secondary education (11-13 school years),TRUE,2019,3,1H
6012,male,24,2019-03-30,Syria,Upper secondary education (11-13 school years),TRUE,2019,3,1H
6013,male,28,2019-03-30,Dem. Rep. Congo,Upper secondary education (11-13 school years),TRUE,2019,3,1H
5713,male,32,2019-03-30,Turkey,Upper secondary education (11-13 school years),TRUE,2019,3,1H
5983,male,22,2019-03-30,Syria,Upper secondary education (11-13 school years),FALSE,2019,3,1H
5979,male,29,2019-03-30,Syria,Upper secondary education (11-13 school years),TRUE,2019,3,1H
6050,male,25,2019-03-30,Dem. Rep. Congo,Upper secondary education (11-13 school years),TRUE,2019,3,1H
6004,male,33,2019-03-31,Syria,Upper secondary education (11-13 school years),TRUE,2019,3,1H
5993,female,35,2019-03-31,Syria,Upper secondary education (11-13 school years),TRUE,2019,3,1H
5767,male,29,2019-03-31,Germany,Upper secondary education (11-13 school years),TRUE,2019,3,1H
5935,male,26,2019-03-31,Afghanistan,Lower secondary education (7-11 school years),TRUE,2019,3,1H
4381,female,29,2019-03-31,Iran,Upper secondary education (11-13 school years),TRUE,2019,3,1H
6035,female,29,2019-03-31,Syria,Upper secondary education (11-13 school years),TRUE,2019,3,1H
5884,male,49,2019-04-01,Syria,Upper secondary education (11-13 school years),TRUE,2019,4,1H
5301,male,35,2019-04-01,Syria,Upper secondary education (11-13 school years),TRUE,2019,4,1H
5629,male,22,2019-04-01,Turkey,I did not go to school,FALSE,2019,4,1H
5628,male,21,2019-04-01,Syria,Upper secondary education (11-13 school years),TRUE,2019,4,1H
4759,male,35,2019-04-01,Syria,Upper secondary education (11-13 school years),TRUE,2019,4,1H
5826,female,21,2019-04-01,Jordan,I did not go to school,TRUE,2019,4,1H
5975,male,21,2019-04-01,Syria,Upper secondary education (11-13 school years),TRUE,2019,4,1H
5973,male,31,2019-04-01,Syria,Upper secondary education (11-13 school years),TRUE,2019,4,1H
5688,male,30,2019-04-01,Syria,Upper secondary education (11-13 school years),TRUE,2019,4,1H
4026,male,15,2019-04-01,Syria,Lower secondary education (7-11 school years),FALSE,2019,4,1H
5793,male,40,2019-04-01,Turkey,Upper secondary education (11-13 school years),TRUE,2019,4,1H
4082,male,23,2019-04-01,Syria,Upper secondary education (11-13 school years),TRUE,2019,4,1H
6028,male,21,2019-04-01,Palestine,Upper secondary education (11-13 school years),FALSE,2019,4,1H
5967,male,19,2019-04-01,Syria,Upper secondary education (11-13 school years),TRUE,2019,4,1H
4264,male,36,2019-04-01,Turkey,Upper secondary education (11-13 school years),TRUE,2019,4,1H
5797,female,22,2019-04-01,Syria,Upper secondary education (11-13 school years),TRUE,2019,4,1H
4597,male,35,2019-04-01,Iran,Upper secondary education (11-13 school years),FALSE,2019,4,1H
5328,male,24,2019-04-01,Palestine,Upper secondary education (11-13 school years),TRUE,2019,4,1H
5609,female,28,2019-04-01,Syria,Lower secondary education (7-11 school years),TRUE,2019,4,1H
6038,male,33,2019-04-01,Syria,Upper secondary education (11-13 school years),TRUE,2019,4,1H
5142,female,24,2019-04-01,Egypt,Upper secondary education (11-13 school years),FALSE,2019,4,1H
6019,male,22,2019-04-01,Syria,Upper secondary education (11-13 school years),TRUE,2019,4,1H
5893,male,31,2019-04-01,Sudan,Primary education (4-7 school years),TRUE,2019,4,1H
5889,male,33,2019-04-01,Syria,Upper secondary education (11-13 school years),FALSE,2019,4,1H
6006,male,41,2019-04-01,Turkey,Upper secondary education (11-13 school years),TRUE,2019,4,1H
5404,male,24,2019-04-01,Egypt,Upper secondary education (11-13 school years),TRUE,2019,4,1H
6049,male,33,2019-04-01,Syria,Upper secondary education (11-13 school years),TRUE,2019,4,1H
5324,male,25,2019-04-01,Syria,Upper secondary education (11-13 school years),TRUE,2019,4,1H
5368,male,28,2019-04-01,Syria,Upper secondary education (11-13 school years),TRUE,2019,4,1H
5879,male,28,2019-04-01,Syria,Upper secondary education (11-13 school years),TRUE,2019,4,1H
5925,male,42,2019-04-01,Turkey,Upper secondary education (11-13 school years),TRUE,2019,4,1H
5926,male,22,2019-04-01,Syria,Upper secondary education (11-13 school years),FALSE,2019,4,1H
5997,male,28,2019-04-01,Syria,Upper secondary education (11-13 school years),TRUE,2019,4,1H
6015,male,20,2019-04-01,Dem. Rep. Congo,Upper secondary education (11-13 school years),FALSE,2019,4,1H
5994,female,25,2019-04-01,Afghanistan,Upper secondary education (11-13 school years),TRUE,2019,4,1H
5728,male,23,2019-04-01,Syria,Upper secondary education (11-13 school years),FALSE,2019,4,1H
5999,male,20,2019-04-01,Eritrea,Lower secondary education (7-11 school years),FALSE,2019,4,1H
4555,male,36,2019-04-01,Yemen,Upper secondary education (11-13 school years),TRUE,2019,4,1H
5960,male,36,2019-04-02,Iraq,Upper secondary education (11-13 school years),TRUE,2019,4,1H
5881,male,38,2019-04-02,Syria,Upper secondary education (11-13 school years),TRUE,2019,4,1H
5171,female,21,2019-04-02,Syria,Upper secondary education (11-13 school years),FALSE,2019,4,1H
6043,male,39,2019-04-02,Iran,Upper secondary education (11-13 school years),FALSE,2019,4,1H
5923,male,24,2019-04-02,Iran,Upper secondary education (11-13 school years),TRUE,2019,4,1H
3835,male,32,2019-04-02,Pakistan,Upper secondary education (11-13 school years),TRUE,2019,4,1H
3052,male,28,2019-04-02,Syria,Upper secondary education (11-13 school years),TRUE,2019,4,1H
4770,male,23,2019-04-02,Syria,Upper secondary education (11-13 school years),TRUE,2019,4,1H
5491,male,29,2019-04-02,Turkey,Upper secondary education (11-13 school years),TRUE,2019,4,1H
4000,male,34,2019-04-02,Somalia,Upper secondary education (11-13 school years),TRUE,2019,4,1H
4743,male,23,2019-04-02,Djibouti,Upper secondary education (11-13 school years),FALSE,2019,4,1H
3190,male,26,2019-04-02,Syria,Upper secondary education (11-13 school years),TRUE,2019,4,1H
3639,female,37,2019-04-02,Jordan,Upper secondary education (11-13 school years),TRUE,2019,4,1H
4717,female,38,2019-04-02,Syria,Lower secondary education (7-11 school years),FALSE,2019,4,1H
4696,female,23,2019-04-02,Palestine,Upper secondary education (11-13 school years),TRUE,2019,4,1H
4911,female,30,2019-04-02,Syria,Upper secondary education (11-13 school years),TRUE,2019,4,1H
5896,male,26,2019-04-02,Iraq,Upper secondary education (11-13 school years),TRUE,2019,4,1H
6005,male,27,2019-04-03,Syria,Upper secondary education (11-13 school years),TRUE,2019,4,1H
5984,male,28,2019-04-03,Syria,Upper secondary education (11-13 school years),FALSE,2019,4,1H
6059,male,29,2019-04-03,Turkey,Upper secondary education (11-13 school years),TRUE,2019,4,1H
6018,male,40,2019-04-03,Syria,Upper secondary education (11-13 school years),TRUE,2019,4,1H
5483,male,24,2019-04-03,Syria,Upper secondary education (11-13 school years),TRUE,2019,4,1H
6058,female,29,2019-04-03,Turkey,Upper secondary education (11-13 school years),TRUE,2019,4,1H
6057,male,33,2019-04-03,Turkey,Upper secondary education (11-13 school years),TRUE,2019,4,1H
6061,male,22,2019-04-03,Dem. Rep. Congo,Upper secondary education (11-13 school years),TRUE,2019,4,1H
6092,male,35,2019-04-03,Iran,Upper secondary education (11-13 school years),FALSE,2019,4,1H
5711,male,46,2019-04-03,Turkey,Upper secondary education (11-13 school years),TRUE,2019,4,1H
6056,male,37,2019-04-03,Turkey,Upper secondary education (11-13 school years),FALSE,2019,4,1H
6089,male,41,2019-04-03,Syria,Upper secondary education (11-13 school years),TRUE,2019,4,1H
4476,male,27,2019-04-03,Syria,Upper secondary education (11-13 school years),FALSE,2019,4,1H
6078,male,25,2019-04-03,Turkey,Upper secondary education (11-13 school years),TRUE,2019,4,1H
5695,male,29,2019-04-03,Jordan,Upper secondary education (11-13 school years),FALSE,2019,4,1H
6076,male,33,2019-04-03,Turkey,Upper secondary education (11-13 school years),TRUE,2019,4,1H
6074,female,23,2019-04-03,Syria,Upper secondary education (11-13 school years),TRUE,2019,4,1H
6072,male,27,2019-04-03,Turkey,Upper secondary education (11-13 school years),TRUE,2019,4,1H
6077,male,30,2019-04-03,Somalia,Lower secondary education (7-11 school years),FALSE,2019,4,1H
6086,male,25,2019-04-03,Syria,Lower secondary education (7-11 school years),TRUE,2019,4,1H
6070,male,47,2019-04-03,Turkey,Upper secondary education (11-13 school years),TRUE,2019,4,1H
6080,male,34,2019-04-03,Turkey,Upper secondary education (11-13 school years),TRUE,2019,4,1H
6066,male,26,2019-04-03,Turkey,Upper secondary education (11-13 school years),TRUE,2019,4,1H
6083,male,41,2019-04-03,Turkey,Upper secondary education (11-13 school years),TRUE,2019,4,1H
6084,female,23,2019-04-03,Jordan,Upper secondary education (11-13 school years),TRUE,2019,4,1H
6047,male,24,2019-04-03,Syria,Upper secondary education (11-13 school years),TRUE,2019,4,1H
6064,female,32,2019-04-03,Turkey,Upper secondary education (11-13 school years),TRUE,2019,4,1H
6067,male,27,2019-04-03,Turkey,Upper secondary education (11-13 school years),TRUE,2019,4,1H
6085,male,47,2019-04-03,Syria,I did not go to school,FALSE,2019,4,1H
6009,male,38,2019-04-04,Cameroon,Upper secondary education (11-13 school years),TRUE,2019,4,1H
6048,male,30,2019-04-04,Syria,Upper secondary education (11-13 school years),FALSE,2019,4,1H
6042,male,23,2019-04-04,Syria,Lower secondary education (7-11 school years),FALSE,2019,4,1H
6053,male,38,2019-04-04,Turkey,Upper secondary education (11-13 school years),TRUE,2019,4,1H
6081,female,21,2019-04-04,Syria,Upper secondary education (11-13 school years),FALSE,2019,4,1H
6095,female,26,2019-04-05,Syria,Upper secondary education (11-13 school years),TRUE,2019,4,1H
6054,female,43,2019-04-05,Syria,Upper secondary education (11-13 school years),TRUE,2019,4,1H
6016,female,20,2019-04-05,Syria,Upper secondary education (11-13 school years),TRUE,2019,4,1H
6065,male,31,2019-04-05,Turkey,Upper secondary education (11-13 school years),TRUE,2019,4,1H
6079,male,37,2019-04-05,Turkey,Upper secondary education (11-13 school years),TRUE,2019,4,1H
6096,male,41,2019-04-05,Turkey,Upper secondary education (11-13 school years),TRUE,2019,4,1H
6075,male,38,2019-04-05,Turkey,Upper secondary education (11-13 school years),TRUE,2019,4,1H
6087,male,30,2019-04-05,Syria,Upper secondary education (11-13 school years),TRUE,2019,4,1H
3793,male,25,2019-04-05,Syria,Upper secondary education (11-13 school years),FALSE,2019,4,1H
6003,male,27,2019-04-05,Syria,Upper secondary education (11-13 school years),TRUE,2019,4,1H
5992,female,27,2019-04-06,Palestine,Upper secondary education (11-13 school years),TRUE,2019,4,1H
5764,male,28,2019-04-06,Syria,Upper secondary education (11-13 school years),TRUE,2019,4,1H
5150,male,35,2019-04-07,Turkey,Upper secondary education (11-13 school years),TRUE,2019,4,1H
6022,male,28,2019-04-07,Afghanistan,Upper secondary education (11-13 school years),TRUE,2019,4,1H
5045,female,24,2019-04-09,Syria,Upper secondary education (11-13 school years),TRUE,2019,4,1H
5892,female,22,2019-04-09,Syria,Upper secondary education (11-13 school years),FALSE,2019,4,1H
5752,male,35,2019-04-10,Syria,Upper secondary education (11-13 school years),TRUE,2019,4,1H
4577,male,27,2019-04-10,Syria,Primary education (4-7 school years),TRUE,2019,4,1H
6068,male,34,2019-04-10,Turkey,Upper secondary education (11-13 school years),TRUE,2019,4,1H
6099,male,20,2019-04-10,Syria,Upper secondary education (11-13 school years),TRUE,2019,4,1H
6101,male,38,2019-04-10,Syria,Upper secondary education (11-13 school years),TRUE,2019,4,1H
6102,male,29,2019-04-10,Turkey,Upper secondary education (11-13 school years),TRUE,2019,4,1H
6104,male,28,2019-04-10,Ethiopia,Upper secondary education (11-13 school years),TRUE,2019,4,1H
6110,male,24,2019-04-10,Syria,Upper secondary education (11-13 school years),FALSE,2019,4,1H
6063,male,43,2019-04-10,Turkey,Upper secondary education (11-13 school years),TRUE,2019,4,1H
6093,male,26,2019-04-10,Syria,Upper secondary education (11-13 school years),TRUE,2019,4,1H
6112,male,27,2019-04-10,Nigeria,Upper secondary education (11-13 school years),FALSE,2019,4,1H
5837,male,27,2019-04-10,Jordan,Upper secondary education (11-13 school years),TRUE,2019,4,1H
6123,male,28,2019-04-10,Turkey,Upper secondary education (11-13 school years),TRUE,2019,4,1H
5303,female,26,2019-04-10,Egypt,Upper secondary education (11-13 school years),TRUE,2019,4,1H
6138,female,27,2019-04-10,Syria,Lower secondary education (7-11 school years),FALSE,2019,4,1H
6117,male,35,2019-04-10,Syria,Upper secondary education (11-13 school years),FALSE,2019,4,1H
6130,male,30,2019-04-10,Turkey,Upper secondary education (11-13 school years),FALSE,2019,4,1H
6119,male,27,2019-04-10,Turkey,Upper secondary education (11-13 school years),FALSE,2019,4,1H
6125,female,25,2019-04-10,Palestine,Upper secondary education (11-13 school years),TRUE,2019,4,1H
6134,male,31,2019-04-11,Turkey,Upper secondary education (11-13 school years),TRUE,2019,4,1H
6132,male,28,2019-04-11,Eritrea,Upper secondary education (11-13 school years),TRUE,2019,4,1H
6094,female,24,2019-04-11,Syria,Upper secondary education (11-13 school years),FALSE,2019,4,1H
6098,female,27,2019-04-11,Turkey,Lower secondary education (7-11 school years),TRUE,2019,4,1H
6002,male,40,2019-04-11,Syria,Upper secondary education (11-13 school years),TRUE,2019,4,1H
6120,male,29,2019-04-11,Tunisia,Upper secondary education (11-13 school years),TRUE,2019,4,1H
6115,male,23,2019-04-11,Syria,I did not go to school,TRUE,2019,4,1H
5261,male,44,2019-04-11,Turkey,Upper secondary education (11-13 school years),TRUE,2019,4,1H
6100,male,34,2019-04-12,Turkey,Upper secondary education (11-13 school years),TRUE,2019,4,1H
6118,male,20,2019-04-12,Syria,Upper secondary education (11-13 school years),TRUE,2019,4,1H
6108,female,25,2019-04-12,Eritrea,Upper secondary education (11-13 school years),TRUE,2019,4,1H
6111,male,30,2019-04-12,Syria,Upper secondary education (11-13 school years),FALSE,2019,4,1H
6140,male,25,2019-04-12,Iraq,Upper secondary education (11-13 school years),FALSE,2019,4,1H
6114,female,22,2019-04-12,Syria,Upper secondary education (11-13 school years),TRUE,2019,4,1H
6126,female,39,2019-04-12,Syria,Upper secondary education (11-13 school years),TRUE,2019,4,1H
6044,male,28,2019-04-12,Syria,Upper secondary education (11-13 school years),FALSE,2019,4,1H
6052,male,23,2019-04-12,Syria,Upper secondary education (11-13 school years),FALSE,2019,4,1H
6055,male,35,2019-04-13,Turkey,I did not go to school,TRUE,2019,4,1H
6127,male,40,2019-04-13,Turkey,Upper secondary education (11-13 school years),TRUE,2019,4,1H
