index,gender,age,student_since,nationality,school_education,attended_university
5853,female,25,2019-03-06,Syria,Upper secondary education (11-13 school years),FALSE
5791,female,43,2019-03-06,Syria,Upper secondary education (11-13 school years),TRUE
5854,female,19,2019-03-06,Syria,Upper secondary education (11-13 school years),FALSE
5858,male,29,2019-03-06,Syria,Upper secondary education (11-13 school years),FALSE
5839,female,21,2019-03-06,Syria,Upper secondary education (11-13 school years),FALSE
5792,female,23,2019-03-06,Syria,Upper secondary education (11-13 school years),TRUE
5869,female,20,2019-03-06,Syria,Upper secondary education (11-13 school years),FALSE
5859,female,19,2019-03-06,Syria,Primary education (4-7 school years),FALSE
5868,male,19,2019-03-06,Syria,Upper secondary education (11-13 school years),FALSE
5851,male,31,2019-03-06,Syria,Upper secondary education (11-13 school years),FALSE
5838,female,23,2019-03-06,Syria,Upper secondary education (11-13 school years),FALSE
5804,male,38,2019-03-06,Syria,Upper secondary education (11-13 school years),TRUE
5825,male,22,2019-03-06,Iraq,Upper secondary education (11-13 school years),FALSE
5815,male,26,2019-03-06,Syria,Lower secondary education (7-11 school years),FALSE
5822,male,22,2019-03-06,Syria,Upper secondary education (11-13 school years),FALSE
5813,male,18,2019-03-06,Syria,Upper secondary education (11-13 school years),FALSE
5824,male,28,2019-03-06,Syria,Upper secondary education (11-13 school years),TRUE
5812,male,20,2019-03-06,Syria,Upper secondary education (11-13 school years),FALSE
5778,female,20,2019-03-06,Turkey,Upper secondary education (11-13 school years),FALSE
5810,male,32,2019-03-06,Syria,Upper secondary education (11-13 school years),TRUE
5801,male,42,2019-03-06,Turkey,Upper secondary education (11-13 school years),TRUE
5816,male,42,2019-03-06,Turkey,Upper secondary education (11-13 school years),TRUE
5799,male,38,2019-03-06,Turkey,Upper secondary education (11-13 school years),TRUE
4111,male,28,2019-03-06,Afghanistan,Upper secondary education (11-13 school years),TRUE
5833,male,23,2019-03-06,Syria,Upper secondary education (11-13 school years),FALSE
5808,female,20,2019-03-06,Syria,Upper secondary education (11-13 school years),FALSE
5818,male,19,2019-03-06,Saudi Arabia,Upper secondary education (11-13 school years),FALSE
5760,female,28,2019-03-06,Syria,Upper secondary education (11-13 school years),TRUE
5218,male,26,2019-03-06,Palestine,Upper secondary education (11-13 school years),TRUE
5835,female,20,2019-03-06,Syria,Upper secondary education (11-13 school years),FALSE
5821,female,18,2019-03-06,Syria,Upper secondary education (11-13 school years),FALSE
5865,female,21,2019-03-07,Syria,Upper secondary education (11-13 school years),FALSE
5836,male,23,2019-03-07,Syria,Upper secondary education (11-13 school years),TRUE
5809,male,22,2019-03-07,Syria,Upper secondary education (11-13 school years),FALSE
5873,male,37,2019-03-07,Turkey,Upper secondary education (11-13 school years),TRUE
5260,female,20,2019-03-07,Egypt,Upper secondary education (11-13 school years),TRUE
5794,male,27,2019-03-07,Yemen,Upper secondary education (11-13 school years),TRUE
5861,female,22,2019-03-07,Syria,Upper secondary education (11-13 school years),TRUE
5704,male,22,2019-03-07,Syria,Upper secondary education (11-13 school years),TRUE
5823,male,21,2019-03-07,Syria,Lower secondary education (7-11 school years),FALSE
5834,male,28,2019-03-07,Syria,Upper secondary education (11-13 school years),TRUE
5827,male,29,2019-03-07,Turkey,Primary education (4-7 school years),TRUE
5852,female,21,2019-03-07,Afghanistan,Upper secondary education (11-13 school years),FALSE
5857,male,26,2019-03-07,Syria,Upper secondary education (11-13 school years),TRUE
5856,male,29,2019-03-07,Turkey,Upper secondary education (11-13 school years),TRUE
5795,male,45,2019-03-07,Turkey,Upper secondary education (11-13 school years),TRUE
5819,male,30,2019-03-07,Libya,Upper secondary education (11-13 school years),TRUE
5775,male,36,2019-03-07,Iran,Upper secondary education (11-13 school years),TRUE
5820,female,21,2019-03-07,Syria,Upper secondary education (11-13 school years),TRUE
5842,male,24,2019-03-07,Syria,Upper secondary education (11-13 school years),TRUE
5866,male,20,2019-03-08,Syria,Upper secondary education (11-13 school years),TRUE
5817,female,31,2019-03-08,Syria,Lower secondary education (7-11 school years),TRUE
5800,female,30,2019-03-08,Syria,Upper secondary education (11-13 school years),FALSE
5744,male,28,2019-03-08,Syria,Upper secondary education (11-13 school years),FALSE
5588,male,22,2019-03-09,Syria,Upper secondary education (11-13 school years),TRUE
5807,male,38,2019-03-09,Syria,Upper secondary education (11-13 school years),FALSE
5860,female,42,2019-03-09,Turkey,Upper secondary education (11-13 school years),TRUE
5789,male,34,2019-03-09,Syria,Upper secondary education (11-13 school years),TRUE
5737,male,25,2019-03-10,Syria,Upper secondary education (11-13 school years),TRUE
5397,male,23,2019-03-10,Syria,Upper secondary education (11-13 school years),TRUE
5876,male,24,2019-03-10,Syria,Upper secondary education (11-13 school years),TRUE
5848,male,36,2019-03-10,Syria,Primary education (4-7 school years),TRUE
5841,female,21,2019-03-10,Syria,Upper secondary education (11-13 school years),TRUE
5814,female,23,2019-03-10,Syria,Upper secondary education (11-13 school years),FALSE
5829,male,46,2019-03-10,Turkey,Upper secondary education (11-13 school years),TRUE
5169,male,30,2019-03-10,Syria,Upper secondary education (11-13 school years),TRUE
5805,male,34,2019-03-11,Syria,Upper secondary education (11-13 school years),TRUE
5768,male,27,2019-03-11,Syria,Upper secondary education (11-13 school years),TRUE
5377,male,32,2019-03-11,Bangladesh,Upper secondary education (11-13 school years),TRUE
5864,female,18,2019-03-11,Syria,Upper secondary education (11-13 school years),FALSE
5052,male,31,2019-03-11,Syria,Upper secondary education (11-13 school years),TRUE
5862,male,22,2019-03-12,Syria,Upper secondary education (11-13 school years),TRUE
5725,male,19,2019-03-12,Syria,Upper secondary education (11-13 school years),TRUE
5798,female,40,2019-03-13,Turkey,Upper secondary education (11-13 school years),TRUE
5803,male,27,2019-03-13,Syria,Upper secondary education (11-13 school years),TRUE
5931,male,34,2019-03-13,Turkey,Upper secondary education (11-13 school years),TRUE
5882,male,21,2019-03-13,Syria,Upper secondary education (11-13 school years),TRUE
5828,male,26,2019-03-13,Lebanon,Upper secondary education (11-13 school years),TRUE
5930,male,33,2019-03-13,Iraq,Upper secondary education (11-13 school years),TRUE
5922,male,26,2019-03-13,Syria,Upper secondary education (11-13 school years),TRUE
5920,male,25,2019-03-13,Jordan,Upper secondary education (11-13 school years),FALSE
5919,male,23,2019-03-13,Syria,Upper secondary education (11-13 school years),TRUE
5831,female,22,2019-03-13,Syria,Upper secondary education (11-13 school years),FALSE
5913,male,26,2019-03-13,Syria,Upper secondary education (11-13 school years),FALSE
5912,female,18,2019-03-13,Iran,Lower secondary education (7-11 school years),FALSE
5910,male,20,2019-03-13,Sudan,Upper secondary education (11-13 school years),TRUE
5909,male,29,2019-03-13,Turkey,Upper secondary education (11-13 school years),TRUE
5905,female,19,2019-03-13,Syria,Upper secondary education (11-13 school years),FALSE
5891,female,25,2019-03-13,Syria,Upper secondary education (11-13 school years),TRUE
5880,female,18,2019-03-13,Syria,Upper secondary education (11-13 school years),FALSE
5897,male,28,2019-03-13,Somalia,Upper secondary education (11-13 school years),TRUE
4802,male,26,2019-03-13,Syria,Upper secondary education (11-13 school years),TRUE
5635,male,22,2019-03-13,Syria,Upper secondary education (11-13 school years),TRUE
5395,female,21,2019-03-13,Syria,Upper secondary education (11-13 school years),TRUE
5904,female,21,2019-03-14,Burundi,Lower secondary education (7-11 school years),FALSE
5915,male,22,2019-03-14,Syria,Upper secondary education (11-13 school years),FALSE
5796,male,28,2019-03-14,Syria,Upper secondary education (11-13 school years),FALSE
5906,male,27,2019-03-14,Turkey,Upper secondary education (11-13 school years),TRUE
5870,male,27,2019-03-14,Syria,Upper secondary education (11-13 school years),TRUE
5921,male,42,2019-03-14,Turkey,Upper secondary education (11-13 school years),TRUE
4576,male,28,2019-03-14,Syria,Upper secondary education (11-13 school years),TRUE
5875,male,19,2019-03-14,Syria,Upper secondary education (11-13 school years),FALSE
5927,female,30,2019-03-14,Turkey,Upper secondary education (11-13 school years),TRUE
5440,male,26,2019-03-14,Eritrea,Upper secondary education (11-13 school years),TRUE
5844,male,35,2019-03-14,Turkey,Upper secondary education (11-13 school years),TRUE
5593,male,29,2019-03-14,Turkey,Upper secondary education (11-13 school years),TRUE
5902,male,29,2019-03-14,Somalia,Upper secondary education (11-13 school years),FALSE
5898,male,30,2019-03-14,Somalia,Lower secondary education (7-11 school years),FALSE
40,female,40,2019-03-14,Syria,,TRUE
5887,male,25,2019-03-14,Syria,Upper secondary education (11-13 school years),FALSE
5886,male,30,2019-03-14,Syria,Upper secondary education (11-13 school years),TRUE
5735,female,25,2019-03-14,Syria,Upper secondary education (11-13 school years),TRUE
5929,male,36,2019-03-14,Turkey,Upper secondary education (11-13 school years),TRUE
5901,male,30,2019-03-14,Syria,Upper secondary education (11-13 school years),TRUE
5928,male,38,2019-03-14,Turkey,Upper secondary education (11-13 school years),FALSE
5653,female,25,2019-03-15,Syria,Upper secondary education (11-13 school years),TRUE
5766,male,23,2019-03-15,Somalia,Lower secondary education (7-11 school years),FALSE
5903,male,34,2019-03-15,Turkey,Upper secondary education (11-13 school years),TRUE
5333,male,24,2019-03-15,Palestine,Upper secondary education (11-13 school years),TRUE
5331,male,27,2019-03-15,Syria,Upper secondary education (11-13 school years),FALSE
5771,male,28,2019-03-15,Syria,Upper secondary education (11-13 school years),TRUE
5885,female,21,2019-03-15,Syria,Upper secondary education (11-13 school years),FALSE
5895,male,24,2019-03-15,Afghanistan,Lower secondary education (7-11 school years),TRUE
5917,male,26,2019-03-16,Turkey,Upper secondary education (11-13 school years),TRUE
5122,female,24,2019-03-16,Syria,Upper secondary education (11-13 school years),TRUE
4239,male,20,2019-03-16,Somalia,Lower secondary education (7-11 school years),FALSE
5867,male,24,2019-03-16,Syria,Upper secondary education (11-13 school years),FALSE
5871,male,27,2019-03-16,Central African Republic,Upper secondary education (11-13 school years),TRUE
5888,male,41,2019-03-16,Turkey,Upper secondary education (11-13 school years),TRUE
5883,male,19,2019-03-16,Jordan,Upper secondary education (11-13 school years),FALSE
5899,male,32,2019-03-17,Syria,Upper secondary education (11-13 school years),TRUE
5911,male,38,2019-03-17,Turkey,Upper secondary education (11-13 school years),TRUE
5907,male,33,2019-03-17,Turkey,Upper secondary education (11-13 school years),TRUE
5719,male,31,2019-03-17,Turkey,Upper secondary education (11-13 school years),FALSE
4595,female,29,2019-03-18,Tunisia,Upper secondary education (11-13 school years),TRUE
5872,female,19,2019-03-18,Syria,Upper secondary education (11-13 school years),FALSE
5877,male,21,2019-03-18,Syria,Upper secondary education (11-13 school years),TRUE
5476,female,23,2019-03-19,Syria,Upper secondary education (11-13 school years),TRUE
5043,male,29,2019-03-19,Jordan,Upper secondary education (11-13 school years),TRUE
5758,male,23,2019-03-19,Syria,Upper secondary education (11-13 school years),TRUE
5924,male,36,2019-03-20,Turkey,Upper secondary education (11-13 school years),TRUE
5947,male,27,2019-03-20,Iraq,Upper secondary education (11-13 school years),TRUE
5855,female,24,2019-03-20,Syria,Upper secondary education (11-13 school years),FALSE
5933,male,32,2019-03-20,Ghana,Upper secondary education (11-13 school years),TRUE
5934,male,28,2019-03-20,Syria,Lower secondary education (7-11 school years),TRUE
5938,male,35,2019-03-20,Turkey,Upper secondary education (11-13 school years),FALSE
5945,female,33,2019-03-20,Egypt,Lower secondary education (7-11 school years),TRUE
5914,male,31,2019-03-20,Afghanistan,Upper secondary education (11-13 school years),TRUE
5940,female,25,2019-03-20,Syria,Upper secondary education (11-13 school years),FALSE
5965,female,21,2019-03-20,Syria,Upper secondary education (11-13 school years),FALSE
5980,male,23,2019-03-20,Syria,Upper secondary education (11-13 school years),TRUE
5972,female,32,2019-03-20,Syria,Upper secondary education (11-13 school years),TRUE
5790,male,34,2019-03-20,Syria,Upper secondary education (11-13 school years),TRUE
5739,female,26,2019-03-20,Syria,Upper secondary education (11-13 school years),TRUE
5962,female,23,2019-03-20,Syria,Upper secondary education (11-13 school years),FALSE
5961,male,33,2019-03-20,Syria,Upper secondary education (11-13 school years),FALSE
5959,male,28,2019-03-20,Syria,Upper secondary education (11-13 school years),TRUE
5958,male,30,2019-03-20,Syria,Upper secondary education (11-13 school years),TRUE
5957,male,25,2019-03-20,Turkey,Upper secondary education (11-13 school years),TRUE
5955,male,26,2019-03-20,Syria,Upper secondary education (11-13 school years),TRUE
5954,female,18,2019-03-20,Kazakhstan,Lower secondary education (7-11 school years),TRUE
5982,male,27,2019-03-20,Syria,Upper secondary education (11-13 school years),TRUE
5944,male,24,2019-03-21,Syria,Upper secondary education (11-13 school years),FALSE
5978,male,26,2019-03-21,Syria,Upper secondary education (11-13 school years),TRUE
5946,male,37,2019-03-21,Turkey,Upper secondary education (11-13 school years),TRUE
5943,female,35,2019-03-21,Syria,Upper secondary education (11-13 school years),FALSE
5969,male,36,2019-03-21,Turkey,Upper secondary education (11-13 school years),TRUE
5986,male,37,2019-03-21,Turkey,Upper secondary education (11-13 school years),TRUE
5219,male,31,2019-03-21,Syria,Upper secondary education (11-13 school years),TRUE
5974,male,28,2019-03-21,Syria,I did not go to school,FALSE
5277,male,22,2019-03-21,Syria,Upper secondary education (11-13 school years),TRUE
5600,male,26,2019-03-21,Syria,Upper secondary education (11-13 school years),TRUE
5948,male,40,2019-03-22,Ethiopia,Upper secondary education (11-13 school years),TRUE
5970,male,31,2019-03-22,Syria,Upper secondary education (11-13 school years),TRUE
5942,male,28,2019-03-22,Sudan,Upper secondary education (11-13 school years),TRUE
5939,male,25,2019-03-22,Syria,Upper secondary education (11-13 school years),FALSE
5832,male,28,2019-03-22,Turkey,Upper secondary education (11-13 school years),TRUE
5936,male,35,2019-03-22,Syria,Upper secondary education (11-13 school years),FALSE
5985,female,22,2019-03-22,Syria,Upper secondary education (11-13 school years),TRUE
5956,male,25,2019-03-22,Syria,Upper secondary education (11-13 school years),TRUE
5908,male,44,2019-03-23,Turkey,Upper secondary education (11-13 school years),TRUE
5788,male,34,2019-03-23,Syria,Upper secondary education (11-13 school years),TRUE
5989,female,26,2019-03-23,Syria,Upper secondary education (11-13 school years),TRUE
5950,male,24,2019-03-23,Iraq,Upper secondary education (11-13 school years),TRUE
5971,male,27,2019-03-23,Syria,Upper secondary education (11-13 school years),TRUE
5991,male,24,2019-03-23,Syria,Upper secondary education (11-13 school years),TRUE
5664,male,31,2019-03-23,Chad,Upper secondary education (11-13 school years),TRUE
5977,female,37,2019-03-24,Syria,Upper secondary education (11-13 school years),TRUE
5678,male,23,2019-03-24,Syria,Upper secondary education (11-13 school years),TRUE
5375,female,32,2019-03-24,Syria,Upper secondary education (11-13 school years),FALSE
5981,male,33,2019-03-24,Turkey,Upper secondary education (11-13 school years),TRUE
5976,male,25,2019-03-24,Somalia,Upper secondary education (11-13 school years),FALSE
5937,male,32,2019-03-24,Germany,Upper secondary education (11-13 school years),TRUE
5900,male,23,2019-03-25,Somalia,Upper secondary education (11-13 school years),FALSE
5968,female,23,2019-03-25,Syria,Upper secondary education (11-13 school years),FALSE
5952,female,34,2019-03-25,Syria,Upper secondary education (11-13 school years),TRUE
5916,male,27,2019-03-26,Somalia,Upper secondary education (11-13 school years),FALSE
3803,female,26,2019-03-26,Afghanistan,Upper secondary education (11-13 school years),TRUE
5723,male,39,2019-03-26,Turkey,Upper secondary education (11-13 school years),TRUE
5806,female,25,2019-03-26,Cambodia,Upper secondary education (11-13 school years),FALSE
5890,male,20,2019-03-27,Syria,Lower secondary education (7-11 school years),FALSE
4758,female,21,2019-03-27,Syria,Upper secondary education (11-13 school years),TRUE
5964,male,20,2019-03-27,Syria,Upper secondary education (11-13 school years),FALSE
5613,female,24,2019-03-27,Syria,Upper secondary education (11-13 school years),TRUE
5133,female,26,2019-03-27,Syria,Upper secondary education (11-13 school years),TRUE
3196,male,35,2019-03-27,Somalia,Primary education (4-7 school years),FALSE
6017,male,25,2019-03-28,Syria,Upper secondary education (11-13 school years),TRUE
5998,male,25,2019-03-28,Syria,Upper secondary education (11-13 school years),FALSE
6030,male,32,2019-03-28,Turkey,Upper secondary education (11-13 school years),TRUE
6014,male,26,2019-03-28,Palestine,Upper secondary education (11-13 school years),TRUE
6031,male,25,2019-03-28,Turkey,Upper secondary education (11-13 school years),TRUE
6023,male,49,2019-03-28,Turkey,Upper secondary education (11-13 school years),TRUE
6045,male,38,2019-03-28,Turkey,Upper secondary education (11-13 school years),TRUE
6033,female,29,2019-03-28,Syria,Upper secondary education (11-13 school years),TRUE
6037,female,26,2019-03-28,Syria,Upper secondary education (11-13 school years),TRUE
6040,male,22,2019-03-28,Syria,Upper secondary education (11-13 school years),TRUE
6046,male,19,2019-03-28,Syria,Upper secondary education (11-13 school years),TRUE
6027,female,29,2019-03-28,Turkey,Upper secondary education (11-13 school years),TRUE
6026,male,42,2019-03-28,Turkey,Lower secondary education (7-11 school years),TRUE
6024,male,25,2019-03-28,Syria,Upper secondary education (11-13 school years),FALSE
5878,male,19,2019-03-28,Syria,Upper secondary education (11-13 school years),FALSE
6000,male,37,2019-03-28,Turkey,Upper secondary education (11-13 school years),TRUE
6020,male,28,2019-03-29,Syria,I did not go to school,FALSE
5995,female,27,2019-03-29,Syria,Upper secondary education (11-13 school years),FALSE
5963,male,35,2019-03-29,Turkey,Upper secondary education (11-13 school years),TRUE
5953,female,50,2019-03-29,Algeria,Upper secondary education (11-13 school years),FALSE
5941,female,27,2019-03-29,Afghanistan,Lower secondary education (7-11 school years),FALSE
6021,male,24,2019-03-29,Syria,Upper secondary education (11-13 school years),TRUE
6010,male,25,2019-03-29,Turkey,Upper secondary education (11-13 school years),TRUE
6032,female,26,2019-03-29,Bahrain,Upper secondary education (11-13 school years),TRUE
5565,male,21,2019-03-29,Syria,Upper secondary education (11-13 school years),FALSE
6029,male,36,2019-03-30,Syria,Upper secondary education (11-13 school years),TRUE
6008,male,40,2019-03-30,Bulgaria,Upper secondary education (11-13 school years),TRUE
6007,female,38,2019-03-30,Bulgaria,Upper secondary education (11-13 school years),TRUE
6011,male,33,2019-03-30,Syria,Upper secondary education (11-13 school years),TRUE
6012,male,24,2019-03-30,Syria,Upper secondary education (11-13 school years),TRUE
6013,male,28,2019-03-30,Dem. Rep. Congo,Upper secondary education (11-13 school years),TRUE
5713,male,32,2019-03-30,Turkey,Upper secondary education (11-13 school years),TRUE
5983,male,22,2019-03-30,Syria,Upper secondary education (11-13 school years),FALSE
5979,male,29,2019-03-30,Syria,Upper secondary education (11-13 school years),TRUE
6050,male,25,2019-03-30,Dem. Rep. Congo,Upper secondary education (11-13 school years),TRUE
6004,male,33,2019-03-31,Syria,Upper secondary education (11-13 school years),TRUE
5993,female,35,2019-03-31,Syria,Upper secondary education (11-13 school years),TRUE
5767,male,29,2019-03-31,Germany,Upper secondary education (11-13 school years),TRUE
5935,male,26,2019-03-31,Afghanistan,Lower secondary education (7-11 school years),TRUE
4381,female,29,2019-03-31,Iran,Upper secondary education (11-13 school years),TRUE
6035,female,29,2019-03-31,Syria,Upper secondary education (11-13 school years),TRUE
5884,male,49,2019-04-01,Syria,Upper secondary education (11-13 school years),TRUE
5301,male,35,2019-04-01,Syria,Upper secondary education (11-13 school years),TRUE
5629,male,22,2019-04-01,Turkey,I did not go to school,FALSE
5628,male,21,2019-04-01,Syria,Upper secondary education (11-13 school years),TRUE
4759,male,35,2019-04-01,Syria,Upper secondary education (11-13 school years),TRUE
5826,female,21,2019-04-01,Jordan,I did not go to school,TRUE
5975,male,21,2019-04-01,Syria,Upper secondary education (11-13 school years),TRUE
5973,male,31,2019-04-01,Syria,Upper secondary education (11-13 school years),TRUE
5688,male,30,2019-04-01,Syria,Upper secondary education (11-13 school years),TRUE
4026,male,15,2019-04-01,Syria,Lower secondary education (7-11 school years),FALSE
5793,male,40,2019-04-01,Turkey,Upper secondary education (11-13 school years),TRUE
4082,male,23,2019-04-01,Syria,Upper secondary education (11-13 school years),TRUE
6028,male,21,2019-04-01,Palestine,Upper secondary education (11-13 school years),FALSE
5967,male,19,2019-04-01,Syria,Upper secondary education (11-13 school years),TRUE
4264,male,36,2019-04-01,Turkey,Upper secondary education (11-13 school years),TRUE
5797,female,22,2019-04-01,Syria,Upper secondary education (11-13 school years),TRUE
4597,male,35,2019-04-01,Iran,Upper secondary education (11-13 school years),FALSE
5328,male,24,2019-04-01,Palestine,Upper secondary education (11-13 school years),TRUE
5609,female,28,2019-04-01,Syria,Lower secondary education (7-11 school years),TRUE
6038,male,33,2019-04-01,Syria,Upper secondary education (11-13 school years),TRUE
5142,female,24,2019-04-01,Egypt,Upper secondary education (11-13 school years),FALSE
6019,male,22,2019-04-01,Syria,Upper secondary education (11-13 school years),TRUE
5893,male,31,2019-04-01,Sudan,Primary education (4-7 school years),TRUE
5889,male,33,2019-04-01,Syria,Upper secondary education (11-13 school years),FALSE
6006,male,41,2019-04-01,Turkey,Upper secondary education (11-13 school years),TRUE
5404,male,24,2019-04-01,Egypt,Upper secondary education (11-13 school years),TRUE
6049,male,33,2019-04-01,Syria,Upper secondary education (11-13 school years),TRUE
5324,male,25,2019-04-01,Syria,Upper secondary education (11-13 school years),TRUE
5368,male,28,2019-04-01,Syria,Upper secondary education (11-13 school years),TRUE
5879,male,28,2019-04-01,Syria,Upper secondary education (11-13 school years),TRUE
5925,male,42,2019-04-01,Turkey,Upper secondary education (11-13 school years),TRUE
5926,male,22,2019-04-01,Syria,Upper secondary education (11-13 school years),FALSE
5997,male,28,2019-04-01,Syria,Upper secondary education (11-13 school years),TRUE
6015,male,20,2019-04-01,Dem. Rep. Congo,Upper secondary education (11-13 school years),FALSE
5994,female,25,2019-04-01,Afghanistan,Upper secondary education (11-13 school years),TRUE
5728,male,23,2019-04-01,Syria,Upper secondary education (11-13 school years),FALSE
5999,male,20,2019-04-01,Eritrea,Lower secondary education (7-11 school years),FALSE
4555,male,36,2019-04-01,Yemen,Upper secondary education (11-13 school years),TRUE
5960,male,36,2019-04-02,Iraq,Upper secondary education (11-13 school years),TRUE
5881,male,38,2019-04-02,Syria,Upper secondary education (11-13 school years),TRUE
5171,female,21,2019-04-02,Syria,Upper secondary education (11-13 school years),FALSE
6043,male,39,2019-04-02,Iran,Upper secondary education (11-13 school years),FALSE
5923,male,24,2019-04-02,Iran,Upper secondary education (11-13 school years),TRUE
3835,male,32,2019-04-02,Pakistan,Upper secondary education (11-13 school years),TRUE
3052,male,28,2019-04-02,Syria,Upper secondary education (11-13 school years),TRUE
4770,male,23,2019-04-02,Syria,Upper secondary education (11-13 school years),TRUE
5491,male,29,2019-04-02,Turkey,Upper secondary education (11-13 school years),TRUE
4000,male,34,2019-04-02,Somalia,Upper secondary education (11-13 school years),TRUE
4743,male,23,2019-04-02,Djibouti,Upper secondary education (11-13 school years),FALSE
3190,male,26,2019-04-02,Syria,Upper secondary education (11-13 school years),TRUE
3639,female,37,2019-04-02,Jordan,Upper secondary education (11-13 school years),TRUE
4717,female,38,2019-04-02,Syria,Lower secondary education (7-11 school years),FALSE
4696,female,23,2019-04-02,Palestine,Upper secondary education (11-13 school years),TRUE
4911,female,30,2019-04-02,Syria,Upper secondary education (11-13 school years),TRUE
5896,male,26,2019-04-02,Iraq,Upper secondary education (11-13 school years),TRUE
6005,male,27,2019-04-03,Syria,Upper secondary education (11-13 school years),TRUE
5984,male,28,2019-04-03,Syria,Upper secondary education (11-13 school years),FALSE
6059,male,29,2019-04-03,Turkey,Upper secondary education (11-13 school years),TRUE
6018,male,40,2019-04-03,Syria,Upper secondary education (11-13 school years),TRUE
5483,male,24,2019-04-03,Syria,Upper secondary education (11-13 school years),TRUE
6058,female,29,2019-04-03,Turkey,Upper secondary education (11-13 school years),TRUE
6057,male,33,2019-04-03,Turkey,Upper secondary education (11-13 school years),TRUE
6061,male,22,2019-04-03,Dem. Rep. Congo,Upper secondary education (11-13 school years),TRUE
6092,male,35,2019-04-03,Iran,Upper secondary education (11-13 school years),FALSE
5711,male,46,2019-04-03,Turkey,Upper secondary education (11-13 school years),TRUE
6056,male,37,2019-04-03,Turkey,Upper secondary education (11-13 school years),FALSE
6089,male,41,2019-04-03,Syria,Upper secondary education (11-13 school years),TRUE
4476,male,27,2019-04-03,Syria,Upper secondary education (11-13 school years),FALSE
6078,male,25,2019-04-03,Turkey,Upper secondary education (11-13 school years),TRUE
5695,male,29,2019-04-03,Jordan,Upper secondary education (11-13 school years),FALSE
6076,male,33,2019-04-03,Turkey,Upper secondary education (11-13 school years),TRUE
6074,female,23,2019-04-03,Syria,Upper secondary education (11-13 school years),TRUE
6072,male,27,2019-04-03,Turkey,Upper secondary education (11-13 school years),TRUE
6077,male,30,2019-04-03,Somalia,Lower secondary education (7-11 school years),FALSE
6086,male,25,2019-04-03,Syria,Lower secondary education (7-11 school years),TRUE
6070,male,47,2019-04-03,Turkey,Upper secondary education (11-13 school years),TRUE
6080,male,34,2019-04-03,Turkey,Upper secondary education (11-13 school years),TRUE
6066,male,26,2019-04-03,Turkey,Upper secondary education (11-13 school years),TRUE
6083,male,41,2019-04-03,Turkey,Upper secondary education (11-13 school years),TRUE
6084,female,23,2019-04-03,Jordan,Upper secondary education (11-13 school years),TRUE
6047,male,24,2019-04-03,Syria,Upper secondary education (11-13 school years),TRUE
6064,female,32,2019-04-03,Turkey,Upper secondary education (11-13 school years),TRUE
6067,male,27,2019-04-03,Turkey,Upper secondary education (11-13 school years),TRUE
6085,male,47,2019-04-03,Syria,I did not go to school,FALSE
6009,male,38,2019-04-04,Cameroon,Upper secondary education (11-13 school years),TRUE
6048,male,30,2019-04-04,Syria,Upper secondary education (11-13 school years),FALSE
6042,male,23,2019-04-04,Syria,Lower secondary education (7-11 school years),FALSE
6053,male,38,2019-04-04,Turkey,Upper secondary education (11-13 school years),TRUE
6081,female,21,2019-04-04,Syria,Upper secondary education (11-13 school years),FALSE
6095,female,26,2019-04-05,Syria,Upper secondary education (11-13 school years),TRUE
6054,female,43,2019-04-05,Syria,Upper secondary education (11-13 school years),TRUE
6016,female,20,2019-04-05,Syria,Upper secondary education (11-13 school years),TRUE
6065,male,31,2019-04-05,Turkey,Upper secondary education (11-13 school years),TRUE
6079,male,37,2019-04-05,Turkey,Upper secondary education (11-13 school years),TRUE
6096,male,41,2019-04-05,Turkey,Upper secondary education (11-13 school years),TRUE
6075,male,38,2019-04-05,Turkey,Upper secondary education (11-13 school years),TRUE
6087,male,30,2019-04-05,Syria,Upper secondary education (11-13 school years),TRUE
3793,male,25,2019-04-05,Syria,Upper secondary education (11-13 school years),FALSE
6003,male,27,2019-04-05,Syria,Upper secondary education (11-13 school years),TRUE
5992,female,27,2019-04-06,Palestine,Upper secondary education (11-13 school years),TRUE
5764,male,28,2019-04-06,Syria,Upper secondary education (11-13 school years),TRUE
5150,male,35,2019-04-07,Turkey,Upper secondary education (11-13 school years),TRUE
6022,male,28,2019-04-07,Afghanistan,Upper secondary education (11-13 school years),TRUE
5045,female,24,2019-04-09,Syria,Upper secondary education (11-13 school years),TRUE
5892,female,22,2019-04-09,Syria,Upper secondary education (11-13 school years),FALSE
5752,male,35,2019-04-10,Syria,Upper secondary education (11-13 school years),TRUE
4577,male,27,2019-04-10,Syria,Primary education (4-7 school years),TRUE
6068,male,34,2019-04-10,Turkey,Upper secondary education (11-13 school years),TRUE
6099,male,20,2019-04-10,Syria,Upper secondary education (11-13 school years),TRUE
6101,male,38,2019-04-10,Syria,Upper secondary education (11-13 school years),TRUE
6102,male,29,2019-04-10,Turkey,Upper secondary education (11-13 school years),TRUE
6104,male,28,2019-04-10,Ethiopia,Upper secondary education (11-13 school years),TRUE
6110,male,24,2019-04-10,Syria,Upper secondary education (11-13 school years),FALSE
6063,male,43,2019-04-10,Turkey,Upper secondary education (11-13 school years),TRUE
6093,male,26,2019-04-10,Syria,Upper secondary education (11-13 school years),TRUE
6112,male,27,2019-04-10,Nigeria,Upper secondary education (11-13 school years),FALSE
